n,k,d
2.14898,-0.0610113,0.0005
2.2841,-0.032644,0.0005
2.98352,-0.0739819,0.0005
2.21566,-0.0304,0.0005
2.45926,-0.00689687,0.0005
2.2778,-0.0855818,0.0005
2.8309,-0.0648145,0.0005
2.62458,-0.053991,0.0005
2.16386,-0.0290611,0.0005
2.55944,-0.0488406,0.0005
2.85253,-0.0388392,0.0005
2.82938,-0.00597321,0.0005
2.0968,-0.0445686,0.0005
2.66525,-0.074539,0.0005
2.37434,-0.0398027,0.0005
2.7692,-0.0830056,0.0005
2.86887,-0.0554841,0.0005
2.80347,-0.0759964,0.0005
2.54149,-0.0665944,0.0005
2.47723,-0.0410233,0.0005
2.44949,-0.0223722,0.0005
2.97675,-0.0271211,0.0005
2.7636,-0.097456,0.0005
2.2302,-0.0888858,0.0005
2.20776,-0.0171675,0.0005
2.50259,-0.04411,0.0005
2.36464,-0.0118922,0.0005
2.93557,-0.098119,0.0005
2.8681,-0.0536741,0.0005
2.94643,-0.0732845,0.0005
2.05544,-0.0994361,0.0005
2.07164,-0.0257974,0.0005
2.90719,-0.0660808,0.0005
2.48113,-0.0525849,0.0005
2.5728,-0.0144559,0.0005
2.91955,-0.0426933,0.0005
2.63918,-0.0205908,0.0005
2.50796,-0.0233278,0.0005
2.20436,-0.0305468,0.0005
2.80096,-0.0311452,0.0005
2.92597,-0.0457318,0.0005
2.29664,-0.0610748,0.0005
2.9035,-0.079898,0.0005
2.68255,-0.099894,0.0005
2.40026,-0.0941708,0.0005
2.62683,-0.0100905,0.0005
2.87308,-0.0148695,0.0005
2.36856,-0.00272015,0.0005
2.32112,-0.0474557,0.0005
2.58973,-0.0477314,0.0005
2.37717,-0.0730932,0.0005
2.52533,-0.0872812,0.0005
2.93608,-0.0882259,0.0005
2.94869,-0.0694383,0.0005
2.51542,-0.052914,0.0005
2.58507,-0.0123322,0.0005
2.48034,-0.0707826,0.0005
2.7157,-0.0945594,0.0005
2.67146,-0.0128674,0.0005
2.51101,-0.0877429,0.0005
2.46163,-0.0484202,0.0005
2.38548,-0.09961,0.0005
2.41688,-0.0350324,0.0005
2.77533,-0.0916484,0.0005
2.88907,-0.0819558,0.0005
2.10469,-0.083308,0.0005
2.63642,-0.0294883,0.0005
2.30578,-0.0653175,0.0005
2.9771,-0.0928372,0.0005
2.38641,-0.0515569,0.0005
2.09273,-0.0926284,0.0005
2.36153,-0.0862728,0.0005
2.03151,-0.0793777,0.0005
2.35368,-0.0357931,0.0005
2.91999,-0.0651268,0.0005
2.46414,-0.0284032,0.0005
2.94359,-0.0841305,0.0005
2.3234,-0.0724981,0.0005
2.85794,-0.0683051,0.0005
2.04036,-0.0187313,0.0005
2.8293,-0.0174182,0.0005
2.72467,-0.0880672,0.0005
2.70664,-0.0221646,0.0005
2.15352,-0.0879048,0.0005
2.55968,-0.0877653,0.0005
2.01001,-0.051901,0.0005
2.09198,-0.0140775,0.0005
2.05791,-0.0277256,0.0005
2.73836,-0.0443777,0.0005
2.74617,-0.0986812,0.0005
2.92084,-0.00264707,0.0005
2.14888,-0.0111472,0.0005
2.25011,-0.0377046,0.0005
2.1952,-0.00905997,0.0005
2.4696,-0.0982459,0.0005
2.1387,-0.0421418,0.0005
2.99365,-0.053792,0.0005
2.54832,-0.0376318,0.0005
2.53438,-0.00071589,0.0005
2.34625,-0.0320902,0.0005
2.25601,-0.0678444,0.0005
2.10183,-0.0678575,0.0005
2.27185,-0.0185853,0.0005
2.0704,-0.0818425,0.0005
2.0314,-0.0347462,0.0005
2.0957,-0.0961771,0.0005
2.79924,-0.0381305,0.0005
2.31855,-0.0900616,0.0005
2.04217,-0.0781648,0.0005
2.97206,-0.0746288,0.0005
2.98889,-0.00339558,0.0005
2.44379,-0.0582202,0.0005
2.13796,-0.0525687,0.0005
2.03149,-0.0193397,0.0005
2.25742,-0.0154197,0.0005
2.11788,-0.0249245,0.0005
2.55917,-0.0112021,0.0005
2.95324,-0.0508337,0.0005
2.59055,-0.0573757,0.0005
2.91121,-0.0768518,0.0005
2.29853,-0.0564538,0.0005
2.81368,-0.0541061,0.0005
2.53831,-0.084054,0.0005
2.50936,-0.0918524,0.0005
2.69279,-0.0464381,0.0005
2.6962,-0.0801774,0.0005
2.07771,-0.00354705,0.0005
2.86944,-0.036159,0.0005
2.12689,-0.00204854,0.0005
2.26677,-0.0957844,0.0005
2.46997,-0.0196574,0.0005
2.02338,-0.0254115,0.0005
2.41074,-0.0835825,0.0005
2.41503,-0.0253418,0.0005
2.86719,-0.0472938,0.0005
2.52904,-0.0469045,0.0005
2.83498,-0.025608,0.0005
2.65164,-0.0269564,0.0005
2.1725,-0.0811404,0.0005
2.76665,-0.0558815,0.0005
2.19872,-0.0128202,0.0005
2.33695,-0.0681845,0.0005
2.34054,-0.0348057,0.0005
2.32994,-0.0617508,0.0005
2.61643,-0.0623057,0.0005
2.51788,-0.00093412,0.0005
2.96124,-0.026089,0.0005
2.85145,-0.0974405,0.0005
2.80066,-0.0233053,0.0005
2.04714,-0.0237962,0.0005
2.37925,-0.0277068,0.0005
2.91002,-0.0457218,0.0005
2.49043,-0.0159388,0.0005
2.35781,-0.0312042,0.0005
2.14535,-0.0301138,0.0005
2.15666,-0.0883464,0.0005
2.73966,-0.0837813,0.0005
2.3147,-0.00877649,0.0005
2.96819,-0.0092152,0.0005
2.84821,-0.0927365,0.0005
2.65732,-0.0349536,0.0005
2.59905,-0.0748655,0.0005
2.11562,-0.0803677,0.0005
2.65578,-0.0379156,0.0005
2.59719,-0.033473,0.0005
2.50551,-0.00081399,0.0005
2.96139,-0.0517178,0.0005
2.94491,-0.0138445,0.0005
2.45521,-0.0726095,0.0005
2.15739,-0.0238055,0.0005
2.97589,-0.0444156,0.0005
2.42311,-0.0133149,0.0005
2.34515,-0.00391149,0.0005
2.25863,-0.0923798,0.0005
2.38204,-0.0493176,0.0005
2.17736,-0.043837,0.0005
2.2064,-0.00960775,0.0005
2.14697,-0.0128642,0.0005
2.47889,-0.0248805,0.0005
2.29319,-0.00839608,0.0005
2.57626,-0.0536766,0.0005
2.55037,-0.0196637,0.0005
2.38372,-0.019858,0.0005
2.3715,-0.0212872,0.0005
2.86072,-0.0391273,0.0005
2.79407,-0.0199843,0.0005
2.56821,-0.0904308,0.0005
2.28543,-0.021265,0.0005
2.53874,-0.0735329,0.0005
2.68972,-0.0266327,0.0005
2.25925,-0.0288928,0.0005
2.63387,-0.0580013,0.0005
2.1432,-0.0498927,0.0005
2.01895,-0.0976332,0.0005
2.49349,-0.00785986,0.0005
2.44921,-0.018834,0.0005
2.21323,-0.0495018,0.0005
2.95676,-0.00607323,0.0005
2.90677,-0.00761032,0.0005
2.9591,-0.099528,0.0005
2.24992,-0.0198197,0.0005
2.63247,-0.0710198,0.0005
2.37591,-0.0791803,0.0005
2.35842,-0.0696359,0.0005
2.05391,-0.0693569,0.0005
2.12728,-0.0642523,0.0005
2.92029,-0.0873522,0.0005
2.96342,-0.0253123,0.0005
2.71247,-0.0773067,0.0005
2.60943,-0.0242118,0.0005
2.64704,-0.0212159,0.0005
2.97967,-0.0182966,0.0005
2.76692,-0.0815147,0.0005
2.34634,-0.098645,0.0005
2.18245,-0.063376,0.0005
2.63043,-0.0311807,0.0005
2.56399,-0.00412305,0.0005
2.46672,-0.0551724,0.0005
2.25101,-0.0912305,0.0005
2.3207,-0.0202878,0.0005
2.52332,-0.0376156,0.0005
2.18649,-0.0767526,0.0005
2.87195,-0.0640242,0.0005
2.60503,-0.086461,0.0005
2.87205,-0.0416044,0.0005
2.30322,-0.0946364,0.0005
2.95432,-0.0278516,0.0005
2.0856,-0.0685101,0.0005
2.30341,-0.0856502,0.0005
2.42968,-0.0415754,0.0005
2.91579,-0.0291897,0.0005
2.99403,-0.0360743,0.0005
2.47855,-0.00180317,0.0005
2.76902,-0.0823137,0.0005
2.00853,-0.0983188,0.0005
2.84769,-0.0375004,0.0005
2.78423,-0.000707562,0.0005
2.07125,-0.0653709,0.0005
2.2012,-0.0460813,0.0005
2.32818,-0.0348542,0.0005
2.90775,-0.0725225,0.0005
2.52445,-0.0436301,0.0005
2.01675,-0.0870365,0.0005
2.1626,-0.0122906,0.0005
2.21179,-0.079478,0.0005
2.405,-0.00338357,0.0005
2.77052,-0.0909484,0.0005
2.41532,-0.0168309,0.0005
2.13022,-0.0248471,0.0005
2.50087,-0.0441271,0.0005
2.18759,-0.0610365,0.0005
2.15212,-0.0350983,0.0005
2.14806,-0.0207233,0.0005
2.54611,-0.0980577,0.0005
2.93104,-0.059253,0.0005
2.61668,-0.0791422,0.0005
2.29415,-0.0726971,0.0005
2.10401,-0.0417805,0.0005
2.25076,-0.0984603,0.0005
2.92216,-0.0164666,0.0005
2.72897,-0.0362058,0.0005
2.45704,-0.0368656,0.0005
2.16997,-0.0170575,0.0005
2.88544,-0.0300258,0.0005
2.77902,-0.0501877,0.0005
2.17026,-0.0611027,0.0005
2.31082,-0.0389609,0.0005
2.0611,-0.0959625,0.0005
2.967,-0.0305991,0.0005
2.18058,-0.0794535,0.0005
2.24593,-0.0497205,0.0005
2.51108,-0.0131298,0.0005
2.08912,-0.0134028,0.0005
2.87,-0.0125519,0.0005
2.88003,-0.0876971,0.0005
2.02816,-0.0222497,0.0005
2.26215,-0.093831,0.0005
2.61722,-0.0616319,0.0005
2.57541,-0.041932,0.0005
2.13767,-0.051186,0.0005
2.75337,-0.0935113,0.0005
2.08461,-0.0753593,0.0005
2.78463,-0.0859769,0.0005
2.15789,-0.0146202,0.0005
2.85159,-0.043137,0.0005
2.40767,-0.0763853,0.0005
2.5721,-0.0210487,0.0005
2.31514,-0.0861706,0.0005
2.24902,-0.0185994,0.0005
2.66811,-0.0108729,0.0005
2.77577,-0.0827017,0.0005
2.80738,-0.0293161,0.0005
2.32797,-0.00869857,0.0005
2.07788,-0.0441148,0.0005
2.02912,-0.0348123,0.0005
2.42783,-0.0628741,0.0005
2.98224,-0.0613452,0.0005
2.26025,-0.0506679,0.0005
2.7065,-0.0531776,0.0005
2.33428,-0.00667094,0.0005
2.83487,-0.0307071,0.0005
2.62328,-0.0364547,0.0005
2.37794,-0.0468416,0.0005
2.91508,-0.0626251,0.0005
2.22251,-0.0405286,0.0005
2.70357,-0.0101838,0.0005
2.85851,-0.063005,0.0005
2.04697,-0.0324144,0.0005
2.8353,-0.0110227,0.0005
2.55035,-0.0361703,0.0005
2.09041,-0.0990578,0.0005
2.04065,-0.0834219,0.0005
2.76025,-0.0590203,0.0005
2.27286,-0.0437222,0.0005
2.7457,-0.0854011,0.0005
2.53317,-0.0392853,0.0005
2.34047,-0.0654575,0.0005
2.69876,-0.0977483,0.0005
2.85717,-0.00143253,0.0005
2.18368,-0.0673317,0.0005
2.8154,-0.0444748,0.0005
2.04317,-0.0275241,0.0005
2.7707,-0.0817643,0.0005
2.40142,-0.00250842,0.0005
2.18703,-0.0541201,0.0005
2.65866,-0.099944,0.0005
2.49644,-0.0897104,0.0005
2.5353,-0.0384006,0.0005
2.60215,-0.0166889,0.0005
2.23764,-0.0127192,0.0005
2.82134,-0.0705811,0.0005
2.37718,-0.0871098,0.0005
2.28347,-0.0167201,0.0005
2.17788,-0.00792951,0.0005
2.27948,-0.0285064,0.0005
2.56133,-0.0103039,0.0005
2.53219,-0.0784105,0.0005
2.12637,-0.0735238,0.0005
2.12824,-0.0258055,0.0005
2.7471,-0.0940357,0.0005
2.37002,-0.0918728,0.0005
2.18197,-0.0484451,0.0005
2.41031,-0.0541017,0.0005
2.13933,-0.00428217,0.0005
2.30862,-0.0675739,0.0005
2.975,-0.0576648,0.0005
2.31263,-0.0316355,0.0005
2.73719,-0.0380198,0.0005
2.38528,-0.0562198,0.0005
2.55127,-0.0792965,0.0005
2.8042,-0.0957177,0.0005
2.33689,-0.0437742,0.0005
2.058,-0.0910013,0.0005
2.99116,-0.0437758,0.0005
2.24513,-0.0510899,0.0005
2.07925,-0.0948776,0.0005
2.50142,-0.0681756,0.0005
2.80758,-0.0201618,0.0005
2.2107,-0.0173799,0.0005
2.62962,-0.0902498,0.0005
2.1367,-0.012329,0.0005
2.42648,-0.00319007,0.0005
2.09435,-0.0417723,0.0005
2.31236,-0.066608,0.0005
2.88554,-0.0932871,0.0005
2.04453,-0.0220387,0.0005
2.03547,-0.0875075,0.0005
2.40727,-0.0297175,0.0005
2.59966,-0.0860732,0.0005
2.31355,-0.0301575,0.0005
2.75325,-0.0587659,0.0005
2.20003,-0.0863631,0.0005
2.09996,-0.0330428,0.0005
2.58901,-0.0659359,0.0005
2.0026,-0.091701,0.0005
2.79507,-0.0336013,0.0005
2.88646,-0.0297489,0.0005
2.37201,-0.0594397,0.0005
2.95141,-0.0111287,0.0005
2.56523,-0.0633866,0.0005
2.05881,-0.0611588,0.0005
2.3135,-0.0804456,0.0005
2.25587,-0.077698,0.0005
2.94868,-0.063427,0.0005
2.84985,-0.0308199,0.0005
2.63674,-0.0404983,0.0005
2.08504,-0.0853463,0.0005
2.92195,-0.0630314,0.0005
2.38528,-0.0623,0.0005
2.46617,-0.0292495,0.0005
2.22706,-0.0128665,0.0005
2.91949,-0.0610378,0.0005
2.5078,-0.0694864,0.0005
2.60686,-0.0369796,0.0005
2.78543,-0.0630094,0.0005
2.6673,-0.079287,0.0005
2.8154,-0.0876013,0.0005
2.9287,-0.0518193,0.0005
2.7318,-0.0301822,0.0005
2.46578,-0.0621107,0.0005
2.11293,-0.0144369,0.0005
2.60194,-0.0709452,0.0005
2.96772,-0.0730559,0.0005
2.89274,-0.0731371,0.0005
2.50065,-0.061499,0.0005
2.47131,-0.0614274,0.0005
2.28994,-0.0577898,0.0005
2.26636,-0.0610095,0.0005
2.19515,-0.0277674,0.0005
2.6441,-0.0489245,0.0005
2.83098,-0.0898618,0.0005
2.25571,-0.0813749,0.0005
2.62498,-0.0606632,0.0005
2.76954,-0.0387555,0.0005
2.89543,-0.0416103,0.0005
2.23466,-0.0328647,0.0005
2.99123,-0.0486199,0.0005
2.93381,-0.0434554,0.0005
2.63719,-0.0756095,0.0005
2.5453,-0.0478801,0.0005
2.83631,-0.0653234,0.0005
2.5932,-0.0242194,0.0005
2.12472,-0.096577,0.0005
2.64611,-0.0459873,0.0005
2.02008,-0.0624408,0.0005
2.01296,-0.0792592,0.0005
2.0614,-0.00660629,0.0005
2.47005,-0.0518929,0.0005
2.74162,-0.00842031,0.0005
2.75255,-0.0759627,0.0005
2.28949,-0.0479794,0.0005
2.56672,-0.0526079,0.0005
2.90923,-0.0555263,0.0005
2.12015,-0.0853581,0.0005
2.00865,-0.0578185,0.0005
2.78799,-0.0175142,0.0005
2.93589,-0.0877224,0.0005
2.7035,-0.0954612,0.0005
2.90897,-0.0692352,0.0005
2.13987,-0.0567979,0.0005
2.63602,-0.0563845,0.0005
2.43584,-0.0843468,0.0005
2.36558,-0.0680902,0.0005
2.44747,-0.054627,0.0005
2.56277,-0.0556669,0.0005
2.20124,-0.077387,0.0005
2.75274,-0.0758539,0.0005
2.8005,-0.00368146,0.0005
2.71803,-0.0120308,0.0005
2.11243,-0.0989034,0.0005
2.96907,-0.0793003,0.0005
2.66754,-0.0873244,0.0005
2.40245,-0.00534414,0.0005
2.05856,-0.0893154,0.0005
2.20367,-0.00976718,0.0005
2.45821,-0.0299762,0.0005
2.44682,-0.0238538,0.0005
2.03785,-0.0850366,0.0005
2.55287,-0.067857,0.0005
2.25896,-0.069747,0.0005
2.4348,-0.0138009,0.0005
2.59096,-0.0701966,0.0005
2.10032,-0.0657904,0.0005
2.54197,-0.0343885,0.0005
2.20722,-0.0114275,0.0005
2.95885,-0.0944678,0.0005
2.07593,-0.0766309,0.0005
2.77526,-0.024715,0.0005
2.99568,-0.030192,0.0005
2.74835,-0.0342326,0.0005
2.24246,-0.0829854,0.0005
2.49221,-0.0136856,0.0005
2.80178,-0.0915556,0.0005
2.03467,-0.0164484,0.0005
2.28674,-0.0495275,0.0005
2.15625,-0.0480174,0.0005
2.61263,-0.0672938,0.0005
2.50888,-0.0691289,0.0005
2.0296,-0.0126392,0.0005
2.26176,-0.0845125,0.0005
2.29707,-0.018793,0.0005
2.89778,-0.0110325,0.0005
2.22073,-0.000821337,0.0005
2.59883,-0.0587895,0.0005
2.05729,-0.00322877,0.0005
2.65365,-0.00881536,0.0005
2.64814,-0.0645556,0.0005
2.63444,-0.0353663,0.0005
2.19174,-0.00284356,0.0005
2.26325,-0.00252697,0.0005
2.38596,-0.0125295,0.0005
2.59661,-0.00558559,0.0005
2.62895,-0.0652257,0.0005
2.04123,-0.0719132,0.0005
2.63977,-0.0559784,0.0005
2.72266,-0.0672329,0.0005
2.01652,-0.0932277,0.0005
2.64454,-0.0971614,0.0005
2.13385,-0.0598189,0.0005
2.69598,-0.0569269,0.0005
2.77906,-0.0908589,0.0005
2.14204,-0.0467157,0.0005
2.79696,-0.011983,0.0005
2.26059,-0.0413476,0.0005
2.42391,-0.0973794,0.0005
2.46146,-0.0373179,0.0005
2.52044,-0.0292676,0.0005
2.35902,-0.0181337,0.0005
2.87945,-0.0794139,0.0005
2.41504,-0.0723791,0.0005
2.47586,-0.05219,0.0005
2.29372,-0.0676547,0.0005
2.12378,-0.000308034,0.0005
2.04598,-0.0331259,0.0005
2.09766,-0.0825776,0.0005
2.83773,-0.0691102,0.0005
2.63239,-0.00658591,0.0005
2.65132,-0.062441,0.0005
2.7665,-0.0016267,0.0005
2.35464,-0.00973982,0.0005
2.40197,-0.00711787,0.0005
2.26602,-0.0867051,0.0005
2.21364,-0.0365126,0.0005
2.88085,-0.0822863,0.0005
2.69188,-0.0375819,0.0005
2.68861,-0.0876329,0.0005
2.34666,-0.011666,0.0005
2.94214,-0.0288577,0.0005
2.4565,-0.0484918,0.0005
2.9796,-0.0084254,0.0005
2.03999,-0.092574,0.0005
2.46386,-0.0624803,0.0005
2.81867,-0.0448676,0.0005
2.5661,-0.0784365,0.0005
2.9944,-0.0782893,0.0005
2.75941,-0.0898956,0.0005
2.70748,-0.074725,0.0005
2.50234,-0.0910687,0.0005
2.02287,-0.0402026,0.0005
2.15659,-0.0200854,0.0005
2.9073,-0.0711185,0.0005
2.88922,-0.00626219,0.0005
2.34028,-0.0845259,0.0005
2.43387,-0.0271867,0.0005
2.33155,-0.090397,0.0005
2.53883,-0.00364628,0.0005
2.74891,-0.0789194,0.0005
2.91386,-0.0012739,0.0005
2.56166,-0.0555995,0.0005
2.94747,-0.0860378,0.0005
2.33516,-0.0479493,0.0005
2.2544,-0.0248035,0.0005
2.99173,-0.0894329,0.0005
2.47003,-0.0830632,0.0005
2.19151,-0.0729073,0.0005
2.89815,-0.0702758,0.0005
2.21395,-0.00682323,0.0005
2.0735,-0.000198316,0.0005
2.07691,-0.00288429,0.0005
2.64965,-0.0623168,0.0005
2.42871,-0.0566804,0.0005
2.8717,-0.000901386,0.0005
2.62785,-0.0138023,0.0005
2.87976,-0.0693278,0.0005
2.69349,-0.0183359,0.0005
2.18128,-0.0536359,0.0005
2.92698,-0.0220607,0.0005
2.26887,-0.0602012,0.0005
2.53046,-0.00760885,0.0005
2.14387,-0.019097,0.0005
2.57066,-0.0687272,0.0005
2.80317,-0.0644973,0.0005
2.30483,-0.0512014,0.0005
2.96399,-0.0320406,0.0005
2.16512,-0.0633985,0.0005
2.85101,-0.0787651,0.0005
2.28334,-0.0439106,0.0005
2.48131,-0.0185586,0.0005
2.94103,-0.029159,0.0005
2.6089,-0.057092,0.0005
2.94736,-0.0938001,0.0005
2.83783,-0.0461889,0.0005
2.14103,-0.0472842,0.0005
2.71152,-0.0851752,0.0005
2.89662,-0.0240872,0.0005
2.7371,-0.0556077,0.0005
2.80252,-0.0394544,0.0005
2.71107,-0.0864621,0.0005
2.38666,-0.0591537,0.0005
2.80925,-0.0254924,0.0005
2.32942,-0.082809,0.0005
2.53845,-0.00894205,0.0005
2.07687,-0.0309373,0.0005
2.96832,-0.0910776,0.0005
2.80146,-0.0758669,0.0005
2.16475,-0.0773345,0.0005
2.44355,-0.0720952,0.0005
2.54445,-0.0488961,0.0005
2.97494,-0.0878955,0.0005
2.72224,-0.0513949,0.0005
2.47754,-0.00516647,0.0005
2.85771,-0.0774174,0.0005
2.87552,-0.0967981,0.0005
2.75054,-0.00580557,0.0005
2.57566,-0.0877217,0.0005
2.57827,-0.0475479,0.0005
2.33277,-0.0944724,0.0005
2.41174,-0.0788237,0.0005
2.4933,-0.0548979,0.0005
2.1463,-0.0262905,0.0005
2.39447,-0.0908382,0.0005
2.48237,-0.0654214,0.0005
2.74502,-0.0730555,0.0005
2.20329,-0.0758405,0.0005
2.47387,-0.0637284,0.0005
2.85563,-0.0139285,0.0005
2.00211,-0.0707206,0.0005
2.53743,-0.0917715,0.0005
2.23991,-0.0487819,0.0005
2.37699,-0.0445256,0.0005
2.85962,-0.0110114,0.0005
2.59053,-0.0403125,0.0005
2.25764,-0.0928706,0.0005
2.073,-0.0211765,0.0005
2.99311,-0.0778011,0.0005
2.28008,-0.0199907,0.0005
2.23827,-0.0840434,0.0005
2.61796,-0.0344741,0.0005
2.81445,-0.00791848,0.0005
2.35387,-0.0842583,0.0005
2.40889,-0.0897668,0.0005
2.81652,-0.0530996,0.0005
2.27347,-0.00832469,0.0005
2.64784,-0.0659335,0.0005
2.49623,-0.015886,0.0005
2.3791,-0.0179972,0.0005
2.69059,-0.0437791,0.0005
2.37889,-0.0814447,0.0005
2.30229,-0.0266385,0.0005
2.24496,-0.0486373,0.0005
2.93845,-0.0692618,0.0005
2.49509,-0.03224,0.0005
2.26062,-0.00876028,0.0005
2.31712,-0.0780566,0.0005
2.66268,-0.0968189,0.0005
2.749,-0.0717756,0.0005
2.48625,-0.0369953,0.0005
2.98336,-0.0844092,0.0005
2.46153,-0.0404393,0.0005
2.53027,-0.0537063,0.0005
2.2116,-0.0970247,0.0005
2.29052,-0.086384,0.0005
2.02088,-0.0889905,0.0005
2.68206,-0.0609442,0.0005
2.76762,-0.0686939,0.0005
2.83525,-0.0778027,0.0005
2.61828,-0.0931604,0.0005
2.76154,-0.0477556,0.0005
2.83463,-0.0414863,0.0005
2.55808,-0.0182043,0.0005
2.40405,-0.0539438,0.0005
2.61953,-0.0760331,0.0005
2.24668,-0.00589787,0.0005
2.42738,-0.0782939,0.0005
2.47888,-0.0287106,0.0005
2.16426,-0.0907305,0.0005
2.34438,-0.0229244,0.0005
2.41741,-0.0700172,0.0005
2.876,-0.0226306,0.0005
2.28527,-0.0890553,0.0005
2.93234,-0.0196409,0.0005
2.15336,-0.0912064,0.0005
2.46758,-0.0780652,0.0005
2.62133,-0.00568622,0.0005
2.62889,-0.0491753,0.0005
2.72093,-0.0710373,0.0005
2.56217,-0.0176165,0.0005
2.71247,-0.0981485,0.0005
2.60757,-0.049469,0.0005
2.08325,-0.012412,0.0005
2.33971,-0.0916588,0.0005
2.41435,-0.0331404,0.0005
2.94464,-0.0450672,0.0005
2.72825,-0.0411548,0.0005
2.02088,-0.0968876,0.0005
2.88732,-0.0331313,0.0005
2.0622,-0.0985569,0.0005
2.32981,-0.0493754,0.0005
2.2344,-0.0959409,0.0005
2.9201,-0.0561646,0.0005
2.32502,-0.0656663,0.0005
2.25628,-0.0859078,0.0005
2.30915,-0.0289523,0.0005
2.19848,-0.0533448,0.0005
2.58296,-0.0527214,0.0005
2.25789,-0.099658,0.0005
2.22568,-0.0246823,0.0005
2.38479,-0.0692517,0.0005
2.6384,-0.0129583,0.0005
2.89472,-0.0394123,0.0005
2.56663,-0.0480659,0.0005
2.39606,-0.0816214,0.0005
2.4322,-0.0680626,0.0005
2.24185,-0.0324123,0.0005
2.45433,-0.037024,0.0005
2.75338,-0.0487518,0.0005
2.64648,-0.000734771,0.0005
2.42209,-0.0415291,0.0005
2.71244,-0.06216,0.0005
2.35516,-0.076991,0.0005
2.8814,-0.0604288,0.0005
2.62661,-0.0804591,0.0005
2.0742,-0.0108083,0.0005
2.77601,-0.0142502,0.0005
2.98088,-0.0941228,0.0005
2.79364,-0.0153374,0.0005
2.13604,-0.0645541,0.0005
2.32326,-0.0760795,0.0005
2.93626,-0.0921076,0.0005
2.9378,-0.0801017,0.0005
2.83645,-0.0768347,0.0005
2.46488,-0.0965958,0.0005
2.03975,-0.0902935,0.0005
2.52064,-0.00501274,0.0005
2.95159,-0.0359845,0.0005
2.80437,-0.0917472,0.0005
2.31185,-0.0852851,0.0005
2.28904,-0.0339881,0.0005
2.69784,-0.0441612,0.0005
2.65101,-0.045434,0.0005
2.92093,-0.0672665,0.0005
2.67744,-0.035631,0.0005
2.34465,-0.0768109,0.0005
2.5652,-0.0428664,0.0005
2.5921,-0.0241796,0.0005
2.87685,-0.0313814,0.0005
2.86572,-0.00689605,0.0005
2.68379,-0.0636041,0.0005
2.73384,-0.0969596,0.0005
2.14216,-0.086118,0.0005
2.01769,-0.0638115,0.0005
2.50538,-0.0482812,0.0005
2.80402,-0.00274836,0.0005
2.28521,-0.0608217,0.0005
2.47475,-0.0369853,0.0005
2.59869,-0.0198838,0.0005
2.01584,-0.0469798,0.0005
2.72353,-0.0886005,0.0005
2.96613,-0.0734328,0.0005
2.61901,-0.0684037,0.0005
2.00119,-0.0813448,0.0005
2.8385,-0.0664833,0.0005
2.39503,-0.0620891,0.0005
2.24655,-0.0747941,0.0005
2.8366,-0.0360739,0.0005
2.68357,-0.0485278,0.0005
2.54875,-0.0865014,0.0005
2.34132,-0.0860737,0.0005
2.61089,-0.0589839,0.0005
2.21001,-0.0649896,0.0005
2.80288,-0.0630833,0.0005
2.06508,-0.0564667,0.0005
2.20438,-0.00781879,0.0005
2.85653,-0.0105038,0.0005
2.6019,-0.00438506,0.0005
2.97215,-0.066921,0.0005
2.00921,-0.0681548,0.0005
2.16402,-0.0776643,0.0005
2.93118,-0.0318146,0.0005
2.38665,-0.0598031,0.0005
2.73496,-0.0848931,0.0005
2.14464,-0.088209,0.0005
2.5037,-0.0261928,0.0005
2.2941,-0.089231,0.0005
2.88333,-0.0402588,0.0005
2.3818,-0.094919,0.0005
2.62439,-0.0448941,0.0005
2.89448,-0.00264909,0.0005
2.40954,-0.0485552,0.0005
2.79022,-0.0975151,0.0005
2.86376,-0.0294664,0.0005
2.628,-0.0109475,0.0005
2.2149,-0.0485704,0.0005
2.46678,-0.0904702,0.0005
2.03527,-0.0734298,0.0005
2.50823,-0.0775835,0.0005
2.25528,-0.0201702,0.0005
2.20014,-0.0208877,0.0005
2.64743,-0.0979543,0.0005
2.59741,-0.0671953,0.0005
2.00083,-0.0182586,0.0005
2.45246,-0.0123325,0.0005
2.09242,-0.0843091,0.0005
2.67679,-0.0643195,0.0005
2.57693,-0.0746137,0.0005
2.06909,-0.0329029,0.0005
2.34656,-0.0929922,0.0005
2.46992,-0.0579324,0.0005
2.49567,-0.0113318,0.0005
2.68516,-0.0898163,0.0005
2.64834,-0.0440458,0.0005
2.61613,-0.0189222,0.0005
2.67046,-0.031397,0.0005
2.4524,-0.0940753,0.0005
2.50994,-0.0946076,0.0005
2.51733,-0.0453749,0.0005
2.31691,-0.0267201,0.0005
2.79494,-0.0735552,0.0005
2.39402,-0.00697108,0.0005
2.72324,-0.0369572,0.0005
2.0214,-0.00403851,0.0005
2.64768,-0.058943,0.0005
2.21972,-0.0454268,0.0005
2.24193,-0.035636,0.0005
2.38431,-0.0285148,0.0005
2.32495,-0.0889779,0.0005
2.82141,-0.0830278,0.0005
2.43873,-0.0552684,0.0005
2.72107,-0.0343415,0.0005
2.25832,-0.00661704,0.0005
2.64923,-0.0304641,0.0005
2.10952,-0.0432309,0.0005
2.01641,-0.00204907,0.0005
2.31872,-0.0177405,0.0005
2.47996,-0.037473,0.0005
2.15814,-0.065078,0.0005
2.52337,-0.0500062,0.0005
2.08804,-0.0322017,0.0005
